date,average_price,area_name
2010-03-01,307801.9527,Haringey
2010-04-01,304765.5741,Haringey
2010-05-01,310895.3611,Haringey
2010-06-01,317731.15,Haringey
2010-07-01,322826.8983,Haringey
2010-08-01,322198.2391,Haringey
2010-09-01,326052.6445,Haringey
2010-10-01,321629.7934,Haringey
2010-11-01,324934.4266,Haringey
2010-12-01,318441.9694,Haringey
2011-01-01,316021.1522,Haringey
2011-02-01,321504.2534,Haringey
2011-03-01,320710.6729,Haringey
2011-04-01,328043.4659,Haringey
2011-05-01,319847.1534,Haringey
2011-06-01,323513.5018,Haringey
2011-07-01,331928.626,Haringey
2011-08-01,342020.7768,Haringey
2011-09-01,344757.2997,Haringey
2011-10-01,330990.3366,Haringey
2011-11-01,320976.4323,Haringey
2011-12-01,317306.4249,Haringey
2012-01-01,319503.1553,Haringey
2012-02-01,323169.786,Haringey
2012-03-01,325927.554,Haringey
2012-04-01,331233.1498,Haringey
2012-05-01,337371.2148,Haringey
2012-06-01,342146.1907,Haringey
2012-07-01,343104.3051,Haringey
2012-08-01,347970.1201,Haringey
2012-09-01,352263.7099,Haringey
2012-10-01,353667.0469,Haringey
2012-11-01,350271.6206,Haringey
2012-12-01,349603.1,Haringey
2013-01-01,351746.1325,Haringey
2013-02-01,355898.6404,Haringey
2013-03-01,360945.6336,Haringey
2013-04-01,360083.7885,Haringey
2013-05-01,362274.7804,Haringey
2013-06-01,351241.5429,Haringey
2013-07-01,364191.5312,Haringey
2013-08-01,374890.9661,Haringey
2013-09-01,398046.4295,Haringey
2013-10-01,399199.1526,Haringey
2013-11-01,398220.8419,Haringey
2013-12-01,390063.4397,Haringey
2014-01-01,402645.5793,Haringey
2014-02-01,400241.5672,Haringey
2014-03-01,404694.6353,Haringey
2014-04-01,402451.3241,Haringey
2014-05-01,420345.7749,Haringey
2014-06-01,436432.428,Haringey
2014-07-01,447312.6317,Haringey
2014-08-01,456498.7901,Haringey
2014-09-01,465220.2214,Haringey
2014-10-01,470302.3968,Haringey
2014-11-01,464234.6424,Haringey
2014-12-01,459312.8574,Haringey
2015-01-01,455942.165,Haringey
2015-02-01,452703.1508,Haringey
2015-03-01,448990.9834,Haringey
2015-04-01,454499.3342,Haringey
2015-05-01,461901.9251,Haringey
2015-06-01,468982.2433,Haringey
2015-07-01,473658.6701,Haringey
2015-08-01,488665.055,Haringey
2015-09-01,508005.9895,Haringey
2015-10-01,514513.9553,Haringey
2015-11-01,521417.7687,Haringey
2015-12-01,518351.7566,Haringey
2016-01-01,519382.6558,Haringey
2016-02-01,512198.0501,Haringey
2016-03-01,510397.4127,Haringey
2016-04-01,511922.323,Haringey
2016-05-01,524867.6002,Haringey
2016-06-01,530877.5209,Haringey
2016-07-01,541365.5021,Haringey
2016-08-01,531544.222,Haringey
2016-09-01,541345.7042,Haringey
2016-10-01,537787.1094,Haringey
2016-11-01,535334.1854,Haringey
2016-12-01,535097.0468,Haringey
2017-01-01,551094.6066,Haringey
2017-02-01,567199.528,Haringey
2017-03-01,558971.07,Haringey
2017-04-01,545403.6564,Haringey
2017-05-01,548123.5115,Haringey
2017-06-01,559881.9399,Haringey
2017-07-01,568447.6323,Haringey
2017-08-01,568649.2103,Haringey
2017-09-01,567472.9012,Haringey
2017-10-01,558082.6333,Haringey
2017-11-01,544696.1724,Haringey
2017-12-01,549659.8181,Haringey
2018-01-01,548501.7179,Haringey
2018-02-01,558119.7978,Haringey
2018-03-01,549346.2449,Haringey
2018-04-01,555448.6407,Haringey
2018-05-01,550406.1944,Haringey
2018-06-01,547413.4229,Haringey
2018-07-01,555990.5283,Haringey
2018-08-01,555530.5812,Haringey
2018-09-01,560578.1769,Haringey
2018-10-01,547468.772,Haringey
2018-11-01,545014.4839,Haringey
2018-12-01,544816.2477,Haringey
2019-01-01,545523.9026,Haringey
2019-02-01,544944.9653,Haringey
2019-03-01,536737.0619,Haringey
2019-04-01,529677.7368,Haringey
2019-05-01,541739.6223,Haringey
2019-06-01,540029.2121,Haringey
2019-07-01,550459.3844,Haringey
2019-08-01,545309.6338,Haringey
2019-09-01,555020.7312,Haringey
2019-10-01,552308.5761,Haringey
2019-11-01,554981.0604,Haringey
2019-12-01,557355.5716,Haringey
2020-01-01,553171.5719,Haringey
2020-02-01,540645.439,Haringey
2020-03-01,542472.3378,Haringey
2020-04-01,542970.7805,Haringey
2020-05-01,542259.1499,Haringey
2020-06-01,538063.6509,Haringey
2020-07-01,540211.672,Haringey
2020-08-01,566348.1755,Haringey
2020-09-01,570825.7301,Haringey
2020-10-01,586386.1705,Haringey
2020-11-01,580455.4037,Haringey
2020-12-01,583160.745,Haringey
2021-01-01,579520.0,Haringey
2021-02-01,563493.0,Haringey
2021-03-01,551167.0,Haringey
2021-04-01,537900.0,Haringey
2021-05-01,538343.0,Haringey
2021-06-01,541737.0,Haringey
2021-07-01,540773.0,Haringey
2021-08-01,553718.0,Haringey
2021-09-01,554885.0,Haringey
2021-10-01,561509.0,Haringey
2021-11-01,554658.0,Haringey
2021-12-01,550304.0,Haringey
2022-01-01,563136.0,Haringey
2022-02-01,569881.0,Haringey
2022-03-01,570804.0,Haringey
2022-04-01,561028.0,Haringey
2022-05-01,563563.0,Haringey
2022-06-01,567633.0,Haringey
2022-07-01,573627.0,Haringey
2022-08-01,578231.0,Haringey
2022-09-01,590757.0,Haringey
2022-10-01,590143.0,Haringey
2022-11-01,590940.0,Haringey
2022-12-01,583234.0,Haringey
2023-01-01,586156.0,Haringey
2023-02-01,576857.0,Haringey
2023-03-01,573071.0,Haringey
2023-04-01,566569.0,Haringey
2023-05-01,573219.0,Haringey
2023-06-01,587997.0,Haringey
2023-07-01,592636.0,Haringey
2023-08-01,593550.0,Haringey
2023-09-01,589967.0,Haringey
2023-10-01,583316.0,Haringey
2023-11-01,579846.0,Haringey
2023-12-01,558734.0,Haringey
2024-01-01,579451.0,Haringey
1995-01-01,84769.52599,Harrow
1995-02-01,83396.10525,Harrow
1995-03-01,83416.23759,Harrow
1995-04-01,83567.88439,Harrow
1995-05-01,83853.65615,Harrow
1995-06-01,84173.24689,Harrow
1995-07-01,84226.69844,Harrow
1995-08-01,84430.61796,Harrow
1995-09-01,83606.97863,Harrow
1995-10-01,82492.72882,Harrow
1995-11-01,82245.73461,Harrow
1995-12-01,82054.42111,Harrow
1996-01-01,83215.70112,Harrow
1996-02-01,83764.50392,Harrow
1996-03-01,84304.89319,Harrow
1996-04-01,84108.82158,Harrow
1996-05-01,84738.3242,Harrow
1996-06-01,85387.18072,Harrow
1996-07-01,86061.03349,Harrow
1996-08-01,85976.69565,Harrow
1996-09-01,87202.93762,Harrow
1996-10-01,87899.43106,Harrow
1996-11-01,88481.07033,Harrow
1996-12-01,89979.82154,Harrow
1997-01-01,90164.45318,Harrow
1997-02-01,91896.67919,Harrow
1997-03-01,92394.16997,Harrow
1997-04-01,94334.32375,Harrow
1997-05-01,95984.42384,Harrow
1997-06-01,97209.60762,Harrow
1997-07-01,100146.5168,Harrow
1997-08-01,102722.1714,Harrow
1997-09-01,105601.6549,Harrow
1997-10-01,106770.5877,Harrow
1997-11-01,107852.6922,Harrow
1997-12-01,108717.537,Harrow
1998-01-01,108855.964,Harrow
1998-02-01,108952.5279,Harrow
1998-03-01,110597.7821,Harrow
1998-04-01,111934.3634,Harrow
1998-05-01,114375.4039,Harrow
1998-06-01,114889.4685,Harrow
1998-07-01,118111.2235,Harrow
1998-08-01,118585.5961,Harrow
1998-09-01,119231.5023,Harrow
1998-10-01,117105.0566,Harrow
1998-11-01,117228.9275,Harrow
1998-12-01,117471.185,Harrow
1999-01-01,118610.9583,Harrow
1999-02-01,119072.196,Harrow
1999-03-01,120272.7461,Harrow
1999-04-01,121329.4816,Harrow
1999-05-01,121248.7812,Harrow
1999-06-01,122935.1127,Harrow
1999-07-01,124985.7097,Harrow
1999-08-01,129397.6477,Harrow
1999-09-01,132088.8173,Harrow
1999-10-01,135108.278,Harrow
1999-11-01,136750.9775,Harrow
1999-12-01,138450.2126,Harrow
2000-01-01,141115.0485,Harrow
2000-02-01,143046.4402,Harrow
2000-03-01,145376.5455,Harrow
2000-04-01,146687.3951,Harrow
2000-05-01,150697.8745,Harrow
2000-06-01,153953.3292,Harrow
2000-07-01,156711.3489,Harrow
2000-08-01,157833.4706,Harrow
2000-09-01,157220.0801,Harrow
2000-10-01,158300.7967,Harrow
2000-11-01,158929.6043,Harrow
2000-12-01,160059.5567,Harrow
2001-01-01,160152.3553,Harrow
2001-02-01,160027.385,Harrow
2001-03-01,161573.279,Harrow
2001-04-01,163383.1534,Harrow
2001-05-01,165676.5272,Harrow
2001-06-01,168838.8029,Harrow
2001-07-01,172002.8391,Harrow
2001-08-01,175231.8069,Harrow
2001-09-01,176904.2813,Harrow
2001-10-01,178077.6768,Harrow
2001-11-01,179299.8081,Harrow
2001-12-01,181834.1083,Harrow
2002-01-01,184582.3264,Harrow
2002-02-01,186779.0355,Harrow
2002-03-01,188197.6079,Harrow
2002-04-01,190140.716,Harrow
2002-05-01,193422.6574,Harrow
2002-06-01,197825.2741,Harrow
2002-07-01,203051.3938,Harrow
2002-08-01,209016.3988,Harrow
2002-09-01,215299.0955,Harrow
2002-10-01,218202.9665,Harrow
2002-11-01,222318.7594,Harrow
2002-12-01,223334.3877,Harrow
2003-01-01,225644.8982,Harrow
2003-02-01,223023.987,Harrow
2003-03-01,225332.2246,Harrow
2003-04-01,227625.7343,Harrow
2003-05-01,233539.9248,Harrow
2003-06-01,233365.537,Harrow
2003-07-01,233850.7751,Harrow
2003-08-01,233016.9989,Harrow
2003-09-01,235363.9463,Harrow
2003-10-01,238434.5867,Harrow
2003-11-01,239536.4847,Harrow
2003-12-01,242445.1557,Harrow
2004-01-01,243353.5616,Harrow
2004-02-01,245388.6306,Harrow
2004-03-01,243904.2063,Harrow
2004-04-01,243282.5881,Harrow
2004-05-01,247295.7747,Harrow
2004-06-01,254109.65,Harrow
2004-07-01,257767.9101,Harrow
2004-08-01,259562.3521,Harrow
2004-09-01,256244.1641,Harrow
2004-10-01,258933.1552,Harrow
2004-11-01,256765.5873,Harrow
2004-12-01,260893.0094,Harrow
2005-01-01,257110.8916,Harrow
2005-02-01,257059.2231,Harrow
2005-03-01,251164.4468,Harrow
2005-04-01,252760.5649,Harrow
2005-05-01,252667.2346,Harrow
2005-06-01,255996.3922,Harrow
2005-07-01,257427.001,Harrow
2005-08-01,257612.9257,Harrow
2005-09-01,257170.2089,Harrow
2005-10-01,256085.2022,Harrow
2005-11-01,255039.4271,Harrow
2005-12-01,253900.2754,Harrow
2006-01-01,253828.9609,Harrow
2006-02-01,255883.1468,Harrow
2006-03-01,258051.7459,Harrow
2006-04-01,259436.1388,Harrow
2006-05-01,262515.1668,Harrow
2006-06-01,263326.6863,Harrow
2006-07-01,264667.5257,Harrow
2006-08-01,266524.5757,Harrow
2006-09-01,271094.104,Harrow
2006-10-01,275403.2491,Harrow
2006-11-01,276450.3285,Harrow
2006-12-01,278193.9357,Harrow
2007-01-01,280501.2177,Harrow
2007-02-01,282077.2837,Harrow
2007-03-01,281472.9846,Harrow
2007-04-01,285296.6199,Harrow
2007-05-01,288254.8455,Harrow
2007-06-01,292147.7333,Harrow
2007-07-01,292859.6737,Harrow
2007-08-01,297848.5416,Harrow
2007-09-01,303734.3335,Harrow
2007-10-01,305422.7858,Harrow
2007-11-01,307270.5342,Harrow
2007-12-01,305017.8321,Harrow
2008-01-01,305836.6027,Harrow
2008-02-01,304969.5411,Harrow
2008-03-01,304807.1314,Harrow
2008-04-01,307940.8673,Harrow
2008-05-01,306895.5044,Harrow
2008-06-01,303929.7311,Harrow
2008-07-01,298900.4695,Harrow
2008-08-01,293193.1803,Harrow
2008-09-01,288109.7515,Harrow
2008-10-01,283282.4914,Harrow
2008-11-01,271283.5079,Harrow
2008-12-01,266651.8901,Harrow
2009-01-01,260775.0245,Harrow
2009-02-01,262042.1096,Harrow
2009-03-01,258324.5406,Harrow
2009-04-01,253662.2354,Harrow
2009-05-01,253717.4003,Harrow
2009-06-01,254538.6549,Harrow
2009-07-01,258643.7512,Harrow
2009-08-01,265097.8865,Harrow
2009-09-01,271562.7154,Harrow
2009-10-01,271793.1931,Harrow
2009-11-01,271764.6579,Harrow
2009-12-01,274510.9969,Harrow
2010-01-01,279518.7321,Harrow
2010-02-01,281608.5842,Harrow
2010-03-01,285075.7754,Harrow
2010-04-01,288143.6791,Harrow
2010-05-01,291560.4744,Harrow
2010-06-01,290749.1828,Harrow
2010-07-01,294286.6044,Harrow
2010-08-01,296892.1709,Harrow
2010-09-01,298264.8946,Harrow
2010-10-01,300140.28,Harrow
2010-11-01,298913.352,Harrow
2010-12-01,300838.771,Harrow
2011-01-01,296316.8734,Harrow
2011-02-01,297449.9317,Harrow
2011-03-01,295633.8207,Harrow
2011-04-01,297675.7645,Harrow
2011-05-01,294992.5526,Harrow
2011-06-01,295227.8046,Harrow
2011-07-01,292703.5877,Harrow
2011-08-01,294175.2982,Harrow
2011-09-01,295736.3054,Harrow
2011-10-01,297762.7609,Harrow
2011-11-01,300744.686,Harrow
2011-12-01,299313.328,Harrow
2012-01-01,299885.483,Harrow
2012-02-01,298115.3982,Harrow
2012-03-01,295844.4337,Harrow
2012-04-01,298045.8993,Harrow
2012-05-01,296495.3902,Harrow
2012-06-01,304640.1947,Harrow
2012-07-01,303114.4175,Harrow
2012-08-01,310416.7641,Harrow
2012-09-01,310984.4064,Harrow
2012-10-01,317281.8295,Harrow
2012-11-01,313279.7879,Harrow
2012-12-01,310751.56,Harrow
2013-01-01,306539.4585,Harrow
2013-02-01,309376.0789,Harrow
2013-03-01,310967.1677,Harrow
2013-04-01,310669.3478,Harrow
2013-05-01,312443.5151,Harrow
2013-06-01,315395.9146,Harrow
2013-07-01,321904.0723,Harrow
2013-08-01,324905.6203,Harrow
2013-09-01,326112.9786,Harrow
2013-10-01,327432.3549,Harrow
2013-11-01,330422.3449,Harrow
2013-12-01,336603.6065,Harrow
2014-01-01,338589.7583,Harrow
2014-02-01,338069.7692,Harrow
2014-03-01,339746.5437,Harrow
2014-04-01,345557.6886,Harrow
2014-05-01,352323.8356,Harrow
2014-06-01,355957.8038,Harrow
2014-07-01,361408.2589,Harrow
2014-08-01,365767.1458,Harrow
2014-09-01,374181.4646,Harrow
2014-10-01,379166.3193,Harrow
2014-11-01,386887.3127,Harrow
2014-12-01,391893.7907,Harrow
2015-01-01,390704.5557,Harrow
2015-02-01,390584.7763,Harrow
2015-03-01,387555.1052,Harrow
2015-04-01,393543.5189,Harrow
2015-05-01,396812.3743,Harrow
2015-06-01,401894.9353,Harrow
2015-07-01,406671.5447,Harrow
2015-08-01,418115.3048,Harrow
2015-09-01,424055.8128,Harrow
2015-10-01,428841.7117,Harrow
2015-11-01,428609.7024,Harrow
2015-12-01,435863.7983,Harrow
2016-01-01,437028.4377,Harrow
2016-02-01,444319.0467,Harrow
2016-03-01,447037.8699,Harrow
2016-04-01,451488.1609,Harrow
2016-05-01,451185.6207,Harrow
2016-06-01,449361.8748,Harrow
2016-07-01,454259.881,Harrow
2016-08-01,461109.2905,Harrow
2016-09-01,461613.8916,Harrow
2016-10-01,465171.772,Harrow
2016-11-01,459734.5973,Harrow
2016-12-01,464037.2626,Harrow
2017-01-01,457831.7745,Harrow
2017-02-01,465420.1927,Harrow
2017-03-01,466479.2934,Harrow
2017-04-01,476522.2794,Harrow
2017-05-01,474677.771,Harrow
2017-06-01,473768.6514,Harrow
2017-07-01,466812.1456,Harrow
2017-08-01,467852.5647,Harrow
2017-09-01,470769.258,Harrow
2017-10-01,479341.0864,Harrow
2017-11-01,475680.829,Harrow
2017-12-01,474005.2214,Harrow
2018-01-01,473778.4589,Harrow
2018-02-01,474510.2079,Harrow
2018-03-01,472442.622,Harrow
2018-04-01,465390.5856,Harrow
2018-05-01,462891.1595,Harrow
2018-06-01,465051.4564,Harrow
2018-07-01,464940.6285,Harrow
2018-08-01,464558.3032,Harrow
2018-09-01,461837.9136,Harrow
2018-10-01,464810.039,Harrow
2018-11-01,458657.0706,Harrow
2018-12-01,461957.9726,Harrow
2019-01-01,453365.4908,Harrow
2019-02-01,454375.2032,Harrow
2019-03-01,445148.1895,Harrow
2019-04-01,446507.801,Harrow
2019-05-01,443601.723,Harrow
2019-06-01,447901.1568,Harrow
2019-07-01,446310.5359,Harrow
2019-08-01,449407.6137,Harrow
2019-09-01,452713.6252,Harrow
2019-10-01,453832.5273,Harrow
2019-11-01,450924.3205,Harrow
2019-12-01,447358.3934,Harrow
2020-01-01,447369.4201,Harrow
2020-02-01,450310.2825,Harrow
2020-03-01,450636.7307,Harrow
2020-04-01,453073.1437,Harrow
2020-05-01,450447.3009,Harrow
2020-06-01,447250.4504,Harrow
2020-07-01,452450.7291,Harrow
2020-08-01,456651.5503,Harrow
2020-09-01,461020.5091,Harrow
2020-10-01,460239.8691,Harrow
2020-11-01,464760.0995,Harrow
2020-12-01,470541.9021,Harrow
2021-01-01,475831.0,Harrow
2021-02-01,484359.0,Harrow
2021-03-01,490031.0,Harrow
2021-04-01,493696.0,Harrow
2021-05-01,489146.0,Harrow
2021-06-01,488352.0,Harrow
2021-07-01,487068.0,Harrow
2021-08-01,487783.0,Harrow
2021-09-01,488819.0,Harrow
2021-10-01,482269.0,Harrow
2021-11-01,487623.0,Harrow
2021-12-01,496653.0,Harrow
2022-01-01,505716.0,Harrow
2022-02-01,511805.0,Harrow
2022-03-01,503347.0,Harrow
2022-04-01,498220.0,Harrow
2022-05-01,499161.0,Harrow
2022-06-01,526686.0,Harrow
2022-07-01,540833.0,Harrow
2022-08-01,544973.0,Harrow
2022-09-01,527968.0,Harrow
2022-10-01,524638.0,Harrow
2022-11-01,525881.0,Harrow
2022-12-01,527254.0,Harrow
2023-01-01,526725.0,Harrow
2023-02-01,519778.0,Harrow
2023-03-01,512745.0,Harrow
2023-04-01,501026.0,Harrow
2023-05-01,498749.0,Harrow
2023-06-01,497054.0,Harrow
2023-07-01,502054.0,Harrow
2023-08-01,505492.0,Harrow
2023-09-01,507677.0,Harrow
2023-10-01,515749.0,Harrow
2023-11-01,516415.0,Harrow
2023-12-01,503476.0,Harrow
2024-01-01,502774.0,Harrow
1995-01-01,68000.13774,Havering
1995-02-01,69393.51294,Havering
1995-03-01,69368.02407,Havering
1995-04-01,69444.26215,Havering
1995-05-01,68534.52248,Havering
1995-06-01,68464.60664,Havering
1995-07-01,68680.83996,Havering
1995-08-01,69023.36482,Havering
1995-09-01,68108.186,Havering
1995-10-01,67425.63891,Havering
1995-11-01,66181.79433,Havering
1995-12-01,66747.26272,Havering
1996-01-01,67346.84621,Havering
1996-02-01,68749.02309,Havering
1996-03-01,68851.79462,Havering
1996-04-01,68377.31553,Havering
1996-05-01,68156.21512,Havering
1996-06-01,68488.37037,Havering
1996-07-01,69236.16276,Havering
1996-08-01,69853.5195,Havering
1996-09-01,70791.57926,Havering
1996-10-01,71004.33084,Havering
1996-11-01,70650.74929,Havering
1996-12-01,70669.57624,Havering
1997-01-01,71622.27285,Havering
1997-02-01,73210.72638,Havering
1997-03-01,73757.41701,Havering
1997-04-01,74404.64419,Havering
1997-05-01,74400.21785,Havering
1997-06-01,74568.38337,Havering
1997-07-01,75664.50382,Havering
1997-08-01,76927.23437,Havering
1997-09-01,79095.31717,Havering
1997-10-01,79892.49324,Havering
1997-11-01,80399.34177,Havering
1997-12-01,80642.265,Havering
1998-01-01,81340.31193,Havering
1998-02-01,82785.40514,Havering
1998-03-01,82751.68392,Havering
1998-04-01,84098.2193,Havering
1998-05-01,85046.51812,Havering
1998-06-01,86703.14877,Havering
1998-07-01,87048.75903,Havering
1998-08-01,87174.31634,Havering
1998-09-01,86823.05447,Havering
1998-10-01,86774.53214,Havering
1998-11-01,87507.60515,Havering
1998-12-01,89171.50142,Havering
1999-01-01,89520.90708,Havering
1999-02-01,89272.00414,Havering
1999-03-01,88939.34854,Havering
1999-04-01,90144.75583,Havering
1999-05-01,91041.71551,Havering
1999-06-01,92572.48711,Havering
1999-07-01,93170.6294,Havering
1999-08-01,93854.92983,Havering
1999-09-01,94553.88447,Havering
1999-10-01,95635.81339,Havering
1999-11-01,97259.15619,Havering
1999-12-01,98706.45402,Havering
2000-01-01,100713.9531,Havering
2000-02-01,102533.0983,Havering
2000-03-01,104182.0172,Havering
2000-04-01,106342.7445,Havering
2000-05-01,108520.0571,Havering
2000-06-01,110771.2341,Havering
2000-07-01,111484.2475,Havering
2000-08-01,111635.0458,Havering
2000-09-01,112094.3884,Havering
2000-10-01,113498.3111,Havering
2000-11-01,115075.9514,Havering
2000-12-01,116342.2411,Havering
2001-01-01,115687.6122,Havering
2001-02-01,117318.2746,Havering
2001-03-01,117480.1652,Havering
2001-04-01,119482.0173,Havering
2001-05-01,119974.4133,Havering
2001-06-01,122657.9727,Havering
2001-07-01,124541.4225,Havering
2001-08-01,126650.6699,Havering
2001-09-01,129047.2346,Havering
2001-10-01,131437.3192,Havering
2001-11-01,132254.8914,Havering
2001-12-01,132324.7706,Havering
2002-01-01,132721.0876,Havering
2002-02-01,134022.1096,Havering
2002-03-01,136221.2793,Havering
2002-04-01,136998.2476,Havering
2002-05-01,141335.0538,Havering
2002-06-01,145487.6597,Havering
2002-07-01,150943.9686,Havering
2002-08-01,154412.6789,Havering
2002-09-01,157757.3287,Havering
2002-10-01,162822.5496,Havering
2002-11-01,166983.6375,Havering
2002-12-01,169085.628,Havering
2003-01-01,170833.9024,Havering
2003-02-01,173978.1623,Havering
2003-03-01,176067.898,Havering
2003-04-01,178145.6669,Havering
2003-05-01,178045.7131,Havering
2003-06-01,178076.3266,Havering
2003-07-01,179132.6875,Havering
2003-08-01,179444.2999,Havering
2003-09-01,182259.6713,Havering
2003-10-01,183598.3369,Havering
2003-11-01,185523.6047,Havering
2003-12-01,184307.1052,Havering
2004-01-01,185016.891,Havering
2004-02-01,186884.7391,Havering
2004-03-01,190286.739,Havering
2004-04-01,191168.3756,Havering
2004-05-01,193756.7,Havering
2004-06-01,195388.6016,Havering
2004-07-01,196575.2201,Havering
2004-08-01,196974.9569,Havering
2004-09-01,199933.0778,Havering
2004-10-01,205126.8141,Havering
2004-11-01,205785.4181,Havering
2004-12-01,205011.2388,Havering
2005-01-01,202924.9561,Havering
2005-02-01,203610.6726,Havering
2005-03-01,203092.3996,Havering
2005-04-01,202329.9288,Havering
2005-05-01,202100.5125,Havering
2005-06-01,203463.9484,Havering
2005-07-01,203791.8249,Havering
2005-08-01,203953.5065,Havering
2005-09-01,205618.2368,Havering
2005-10-01,206846.6526,Havering
2005-11-01,206240.3642,Havering
2005-12-01,204593.5882,Havering
2006-01-01,202615.8216,Havering
2006-02-01,204845.7052,Havering
2006-03-01,206050.4598,Havering
2006-04-01,208975.9502,Havering
2006-05-01,208243.493,Havering
2006-06-01,209471.4584,Havering
2006-07-01,211742.338,Havering
2006-08-01,215135.2935,Havering
2006-09-01,216487.8347,Havering
2006-10-01,217622.7405,Havering
2006-11-01,216896.8558,Havering
2006-12-01,217711.1701,Havering
2007-01-01,217920.2713,Havering
2007-02-01,220412.5042,Havering
2007-03-01,224500.7762,Havering
2007-04-01,228041.6151,Havering
2007-05-01,233262.0657,Havering
2007-06-01,235652.913,Havering
2007-07-01,238054.4491,Havering
2007-08-01,237395.3803,Havering
2007-09-01,239620.4346,Havering
2007-10-01,241226.1961,Havering
2007-11-01,242628.2058,Havering
2007-12-01,243703.8766,Havering
2008-01-01,244746.8915,Havering
2008-02-01,243974.6809,Havering
2008-03-01,242484.7519,Havering
2008-04-01,240461.2489,Havering
2008-05-01,239332.4783,Havering
2008-06-01,236180.78,Havering
2008-07-01,232706.2602,Havering
2008-08-01,231032.5832,Havering
2008-09-01,227511.3423,Havering
2008-10-01,220570.7804,Havering
2008-11-01,212369.9902,Havering
2008-12-01,206313.0649,Havering
2009-01-01,204414.084,Havering
2009-02-01,204014.6095,Havering
2009-03-01,207166.177,Havering
2009-04-01,205530.2407,Havering
2009-05-01,202964.2248,Havering
2009-06-01,199836.0499,Havering
2009-07-01,203053.4011,Havering
2009-08-01,205729.775,Havering
2009-09-01,207181.4409,Havering
2009-10-01,208242.8067,Havering
2009-11-01,210964.2356,Havering
2009-12-01,212448.7901,Havering
2010-01-01,212880.9463,Havering
2010-02-01,216413.802,Havering
2010-03-01,216815.262,Havering
2010-04-01,217821.1347,Havering
2010-05-01,218541.8182,Havering
2010-06-01,219910.3266,Havering
2010-07-01,223319.8908,Havering
2010-08-01,224713.4135,Havering
2010-09-01,224775.5912,Havering
2010-10-01,225580.1218,Havering
2010-11-01,222619.9729,Havering
2010-12-01,221566.798,Havering
2011-01-01,217997.0519,Havering
2011-02-01,215922.0504,Havering
2011-03-01,215325.103,Havering
2011-04-01,216085.3371,Havering
2011-05-01,219336.8593,Havering
2011-06-01,221986.1356,Havering
2011-07-01,223090.9976,Havering
2011-08-01,219434.7645,Havering
2011-09-01,218947.053,Havering
2011-10-01,220225.6353,Havering
2011-11-01,223034.5036,Havering
2011-12-01,223319.6865,Havering
2012-01-01,220724.4799,Havering
2012-02-01,220202.2566,Havering
2012-03-01,220041.3548,Havering
2012-04-01,219154.2266,Havering
2012-05-01,219793.5609,Havering
2012-06-01,220176.9507,Havering
2012-07-01,222616.1015,Havering
2012-08-01,221084.2726,Havering
2012-09-01,222991.8552,Havering
2012-10-01,223245.3443,Havering
2012-11-01,225450.8198,Havering
2012-12-01,223743.4385,Havering
2013-01-01,220136.3277,Havering
2013-02-01,220162.3743,Havering
2013-03-01,220310.8335,Havering
2013-04-01,222966.5709,Havering
2013-05-01,225170.1155,Havering
2013-06-01,224957.7403,Havering
2013-07-01,227202.8338,Havering
2013-08-01,226306.1658,Havering
2013-09-01,228984.8856,Havering
2013-10-01,231248.3076,Havering
2013-11-01,233488.7389,Havering
2013-12-01,236210.9105,Havering
2014-01-01,238219.84,Havering
2014-02-01,241908.1363,Havering
2014-03-01,245103.4222,Havering
2014-04-01,250367.752,Havering
2014-05-01,254227.6993,Havering
2014-06-01,257605.5729,Havering
2014-07-01,260947.5735,Havering
2014-08-01,266686.1567,Havering
2014-09-01,270886.3203,Havering
2014-10-01,273961.9521,Havering
2014-11-01,274137.4351,Havering
2014-12-01,277155.4191,Havering
2015-01-01,277717.0124,Havering
2015-02-01,279585.0757,Havering
2015-03-01,280770.7656,Havering
2015-04-01,280777.8332,Havering
2015-05-01,283068.1201,Havering
2015-06-01,284546.9594,Havering
2015-07-01,291467.2655,Havering
2015-08-01,294484.4631,Havering
2015-09-01,299875.0531,Havering
2015-10-01,304680.8541,Havering
2015-11-01,310576.595,Havering
2015-12-01,314587.8322,Havering
2016-01-01,317748.6392,Havering
2016-02-01,323930.0364,Havering
2016-03-01,331305.2151,Havering
2016-04-01,333585.2573,Havering
2016-05-01,337017.7777,Havering
2016-06-01,339384.0298,Havering
2016-07-01,347875.3508,Havering
2016-08-01,350705.5358,Havering
2016-09-01,356744.4798,Havering
2016-10-01,355899.5866,Havering
2016-11-01,356721.1729,Havering
2016-12-01,350729.6442,Havering
2017-01-01,352068.6962,Havering
2017-02-01,354491.7208,Havering
2017-03-01,357490.8452,Havering
2017-04-01,354342.3314,Havering
2017-05-01,351822.02,Havering
2017-06-01,354891.7353,Havering
2017-07-01,363883.674,Havering
2017-08-01,367634.6678,Havering
2017-09-01,369568.3463,Havering
2017-10-01,367189.0253,Havering
2017-11-01,366433.6734,Havering
2017-12-01,365934.1699,Havering
2018-01-01,363913.7037,Havering
2018-02-01,365633.5387,Havering
2018-03-01,365566.9292,Havering
2018-04-01,369069.5358,Havering
2018-05-01,370667.4937,Havering
2018-06-01,371657.5452,Havering
2018-07-01,373762.2815,Havering
2018-08-01,373002.2217,Havering
2018-09-01,373027.8438,Havering
